DRUGID,TARGETID,VALUE
CJL0D3,T72458,7.275724130399211
CR9N5P,T72458,5.499999678657065
CV27XE,T72458,6.537602002101044
CXZD68,T72458,5.700000503883016
C15BNT,T72458,7.187086643357144
C7OL2D,T72458,7.346787486224656
C7OT4D,T72458,9.958607314841775
CA4U8O,T72458,9.619788758288394
CGBM80,T72458,9.920818753952375
CMAX81,T72458,9.585026652029182
CI05XM,T72458,9.537602002101044
CUJR85,T72458,9.397940008672037
C5N1DE,T72458,9.346787486224656
C1K0SJ,T72458,9.67778070526608
CSL28O,T72458,9.721246399047171
C4K7OV,T72458,8.97469413473523
CI50KM,T72458,7.3979400086720375
CNE2F6,T72458,7.1249387366083
C36YQG,T72458,7.769551078621726
CS03VB,T72458,7.337242168318426
C68MKS,T72458,7.823908740944319
CJZ4V6,T72458,7.318758762624412
CHWK42,T72458,7.119186407719209
C9RH7W,T72458,8.721246399047171
CTN29R,T72458,6.690369832574102
CWL31Q,T72458,5.0
CY70XF,T72458,8.275724130399212
CHV9I8,T72458,6.709965388637482
CAI8R0,T72458,7.552841968657781
CZ07JO,T72458,8.292429823902063
CRE52K,T72458,6.943095148663527
C36QSP,T72458,7.698970004336019
COES74,T72458,8.370590400897282
C83TIZ,T72458,6.552841968657781
CT7B4I,T72458,8.129596094720974
C2S5YA,T72458,7.619788758288394
CWDZ15,T72458,8.443697499232712
CD5C0I,T72458,7.050609993355087
CPX3G4,T72458,6.692503962086787
CM0JB7,T72458,5.645891560852599
CC3T0S,T72458,8.177178354696895
C7IB3W,T72458,7.2441251443275085
CVK16Q,T72458,8.017728766960431
CI64FK,T72458,6.920818753952375
CTU2B7,T72458,6.1938200260161125
CKG73H,T72458,7.3979400086720375
CM76IZ,T72458,8.585026652029182
C2OYM0,T72458,6.017728766960432
C38ZOR,T72458,7.823908740944319
C0K8EC,T72458,6.795880017344075
C8YK4D,T72458,7.823908740944319
CZ7W6Y,T72458,6.958607314841775
C5QDW8,T72458,7.657577319177793
CE2T4B,T72458,6.6020599913279625
CKQ84G,T72458,7.6777807052660805
CK58AT,T72458,6.958607314841775
CP1S3T,T72458,7.086186147616283
CR7OX0,T72458,7.5376020021010435
CI8PR4,T72458,8.443697499232712
CK6FL5,T72458,7.835647144215563
CR13SP,T72458,8.400007822415901
CU2D0B,T72458,8.09151498112135
C1RU9V,T72458,7.886056647693163
C0WC7Q,T72458,8.431798275933005
CCO29V,T72458,7.619788758288394
CQ25BM,T72458,6.3979400086720375
CJ3XW9,T72458,8.809948582240795
CM24SH,T72458,8.709965388637482
CU8DM7,T72458,8.669992299127241
C2SNQ7,T72458,8.744727494896694
C01ZPV,T72458,8.730020323354676
CF2P9J,T72458,8.389978975335854
CACO39,T72458,8.709965388637482
CI7J4T,T72458,8.79997073344623
CSX01G,T72458,8.886056647693163
CTJ18H,T72458,8.853871964321762
C76NQJ,T72458,8.770062314092065
CQ80IN,T72458,7.086186147616283
C4D9HL,T72458,6.627087997029894
CKP1Q6,T72458,6.72584215073632
C71OYW,T72458,7.958607314841775
C8ME0B,T72458,9.522878745280337
C1O7GU,T72458,9.522878745280337
CBTC79,T72458,6.6439741428068775
CU73AF,T72458,5.619788758288394
C20NAY,T72458,7.449771646944906
CIJ14O,T72458,8.301029995663981
CDSR31,T72458,6.705533773838407
CYOR02,T72458,6.860120913598763
C09LFS,T72458,5.804100347590766
C5CDX9,T72458,6.024108863598207
CEDT39,T72458,6.0
CLB43S,T72458,5.18111458540599
CN4L5U,T72458,9.096910013008056
CG0U7B,T72458,6.818156412055227
C6KW7J,T72458,6.075720713938118
CK3VM5,T72458,5.954677021213342
C0AFH9,T72458,6.314258261397736
CNBA05,T72458,5.838631997765025
C80KPB,T72458,9.173925197299173
CE63JM,T72458,8.958607314841775
CI7TE9,T72458,8.259637310505756
C5GX7N,T72458,9.244125144327509
C28UAD,T72458,8.920818753952375
C9CYP2,T72458,8.698970004336019
C1SF3V,T72458,9.022276394711152
C7CLU6,T72458,6.552841968657781
CJNF06,T72458,7.700057099977233
CW9P1D,T72458,6.892790030352131
CF2NA9,T72458,8.853871964321762
CTD90C,T72458,5.42021640338319
CPL59T,T72458,8.744727494896694
CM1H6A,T72458,6.169090700453557
CU4KL7,T72458,6.219999701663429
CVC3Q2,T72458,6.279997898282849
CK2CZ3,T72458,8.494850021680094
CME01A,T72458,9.468521082957745
C6TKX9,T72458,8.55284196865778
C2FEA6,T72458,8.20999647960951
CH17TL,T72458,8.853871964321762
CKR14I,T72458,8.67778070526608
CHB9X0,T72458,6.299997602857746
CBL5Z9,T72458,7.059981844992337
CCPD94,T72458,6.919987152892072
CTN96O,T72458,7.1487416512809245
CGP0V3,T72458,6.733768303310106
CAT50J,T72458,6.749579997691106
CE0YF4,T72458,6.497709472085227
C68AYB,T72458,7.896196279044043
CJ1I7B,T72458,4.0
CKES17,T72458,4.330000038335378
CT18GM,T72458,5.979999397807417
CV5RX4,T72458,8.193820026016112
CY7K4J,T72458,6.9399824574684
C10VFY,T72458,8.119186407719209
C5X7AK,T72458,6.698970004336019
CSF97J,T72458,6.588885581449095
CIV6Z7,T72458,5.522878745280337
CH62TM,T72458,5.522878745280337
CF5Z2W,T72458,9.698970004336019
CKX3Q9,T72458,5.760000207113128
CMO01K,T72458,5.509999358109048
CKL0Y8,T72458,6.949620243738543
C5WHL4,T72458,7.943095148663527
COS0A1,T72458,6.83000246293343
CS1PR7,T72458,6.32000008377078
CHB32J,T72458,6.329995488683631
CQ7S0L,T72458,4.6777807052660805
C2XLI7,T72458,6.639993867770902
C98FVD,T72458,7.560036064079095
C4CFP9,T72458,5.522878745280337
CCZ72V,T72458,8.638272163982407
CUC3S2,T72458,6.657577319177793
C8D7OM,T72458,8.494850021680094
CCK75J,T72458,8.173925197299173
CS73TM,T72458,6.0
CHU51B,T72458,8.275724130399212
CJO1Y6,T72458,6.568636235841013
CICD84,T72458,6.823908740944319
C97DEG,T72458,6.142667503568732
CR2NQ5,T72458,8.173925197299173
CKP26E,T72458,7.7447274948966935
C7UJ8Q,T72458,6.920818753952375
CMS17N,T72458,8.0
CJ28PL,T72458,6.876148359032914
C0S1IN,T72458,6.032452023781138
CF34MX,T72458,7.443697499232713
C39KYZ,T72458,6.552841968657781
C7WF3R,T72458,7.769551078621726
C50ZLS,T72458,6.39040559077478
CE3CN7,T72458,10.522878745280337
CX9B4Y,T72458,8.721246399047171
C3Q8AU,T72458,8.229147988357855
C20BJD,T72458,8.327902142064282
C7C3QR,T72458,10.221848749616356
CCUT09,T72458,8.721246399047171
D00VYC,T72458,9.568636235841012
D01VMU,T72458,5.698970004336019
D02MPZ,T72458,5.698970004336019
D03AZC,T72458,9.795880017344075
D05LLI,T72458,6.886056647693163
D05XRI,T72458,9.585026652029182
D06PNU,T72458,8.0
D06RTP,T72458,7.795880017344075
D07DWH,T72458,9.55284196865778
D07IBF,T72458,9.267606240177031
D07SFD,T72458,6.7594507517174005
D08EBV,T72458,8.494850021680094
D09LHF,T72458,7.785156151952302
D09OMI,T72458,10.0
D09XCH,T72458,8.280668713016274
D0A8ME,T72458,9.522878745280337
D0B8GR,T72458,8.244125144327509
D0B9NH,T72458,5.0
D0C7VI,T72458,9.619788758288394
D0F6GX,T72458,7.356547323513813
D0M2QK,T72458,7.812479279163537
D0M4EF,T72458,5.522878745280337
D0N6AS,T72458,6.698970004336019
D0R0BY,T72458,10.221848749616356
D0U1UZ,T72458,5.801893001126598
D0U5KM,T72458,9.031517051446064
D0U6XP,T72458,5.2441251443275085
D0V1JT,T72458,8.903089986991944
D0W1SM,T72458,5.0
D0WG8P,T72458,9.920818753952375
D0X1YL,T72458,9.036212172654444
D0YB7F,T72458,10.500038134403809
D0ZD3M,T72458,9.102372908709558
D02NEH,T59604,9.700057099977233
D05UYQ,T59604,6.0
D0UO4B,T59604,9.045757490560675
D0W9VW,T59604,7.568636235841013
D0XH9B,T59604,8.522878745280337
C36UOT,T59604,8.522878745280337
CYP42T,T59604,9.0
C3Q9FN,T59604,8.0
C91MIV,T59604,6.006123085058789
C75TME,T59604,7.142667503568732
CK0E8G,T59604,8.119186407719209
C74HBN,T59604,7.931814138253839
C8PFZ1,T59604,8.79997073344623
CDB32K,T59604,7.853871964321762
C4BCX8,T59604,9.0
CPX3E7,T59604,9.468521082957745
CMTS32,T59604,7.522878745280337
C3LV1I,T59604,7.707743928643524
CJ7N9H,T59604,8.522878745280337
CSP71U,T59604,8.200659450546418
C5X9KF,T59604,7.779891911959945
C25PLS,T59604,8.301029995663981
C3JS1K,T59604,8.09963287134353
CG2E6X,T59604,7.1598939055432425
CI0DX4,T59604,8.744727494896694
C1Z0XT,T59604,7.4089353929735005
C0S8EM,T59604,8.638272163982407
C0O4KL,T59604,8.136677139879543
CR5IU4,T59604,7.770062314092066
C8RX9I,T59604,9.136677139879545
C1E9MX,T59604,8.96018944585165
CF27UE,T59604,9.100015437450608
CO16JV,T59604,8.55284196865778
CWM6U8,T59604,8.221848749616356
CFY90H,T59604,9.100015437450608
CS60ON,T59604,8.1249387366083
CO9VJ3,T59604,8.301029995663981
CMW0Z9,T59604,8.79997073344623
CL1PH2,T59604,8.700057099977233
CD91XJ,T59604,7.7447274948966935
C9G2BH,T59604,8.301029995663981
C5QEH2,T59604,7.3979400086720375
CZ12BJ,T59604,9.337242168318426
C79PWN,T59604,8.823908740944319
CDOF50,T59604,8.0
CYO8E0,T59604,7.79997073344623
CLG67J,T59604,8.599980364934842
C17VJD,T59604,7.400007822415902
CTWI32,T59604,7.79997073344623
CP07SD,T59604,9.100015437450608
C2PS0V,T59604,7.400007822415902
C2Z5OD,T59604,7.0
CCYT36,T59604,7.199970640755866
CM9WV4,T59604,8.199970640755867
C6C8DJ,T59604,8.522878745280337
CJ3SG7,T59604,8.400007822415901
C9STQ7,T59604,8.522878745280337
C20CRP,T59604,7.0
C8ZP3G,T59604,6.299997602857746
C2ZGY6,T59604,8.113509274827518
CDC6B4,T59604,8.221848749616356
C9IQZ5,T59604,7.823908740944319
CTI61R,T59604,8.397940008672037
C0A6WM,T59604,7.309803919971486
C4YLV6,T59604,7.7447274948966935
CJ43OU,T59604,8.267606240177031
CR63OJ,T59604,7.346787486224656
CFR8D6,T59604,6.853871964321762
CY2W6P,T59604,6.6777807052660805
C5U8PQ,T59604,8.275724130399212
CD9C6M,T59604,7.920818753952375
CRT04N,T59604,7.958607314841775
CE4ZJ1,T59604,8.00436480540245
C5D0OB,T59604,7.638272163982407
CRTW49,T59604,7.3872161432802645
C1D9TP,T59604,9.79997073344623
C4AZ3J,T59604,6.900008766455316
CV46HZ,T59604,9.070581074285707
CXS09R,T59604,8.301029995663981
CWR42Q,T59604,9.221848749616356
CX8W0F,T59604,8.698970004336019
CXLY27,T59604,8.008773924307505
C4QSI5,T59604,7.7055337738384075
CR01IA,T59604,8.119186407719209
CD5Y1W,T59604,8.468521082957745
C9XC7B,T59604,8.2518119729938
COJ8D5,T59604,7.841637507904751
CLYK60,T59604,8.309803919971486
CM1D8Q,T59604,9.337242168318426
C5X3IN,T59604,8.853871964321762
CZ3JV2,T59604,9.309803919971486
CL2XZ6,T59604,7.920818753952375
C7H6MC,T59604,8.187086643357144
CCER83,T59604,6.554395796726403
C0OPG8,T59604,8.602059991327963
C6EGQ3,T59604,8.638272163982407
CD0G8V,T59604,7.823908740944319
CAUC58,T59604,8.721246399047171
C8KO9M,T59604,5.3872161432802645
CU4T8D,T59604,8.522878745280337
CE3UN2,T59604,8.259637310505756
CD5U2Z,T59604,7.835647144215563
C1KX8D,T59604,8.42021640338319
C1YFU5,T59604,7.995678626217358
CK40WD,T59604,7.0835460514500745
C4M6IA,T59604,8.481486060122112
CU7PS4,T59604,8.102372908709558
C69RSP,T59604,8.022276394711152
CG6TP5,T59604,7.343901797987169
C7SMW5,T59604,7.102372908709558
C60NCW,T59604,9.100015437450608
CU9B7S,T59604,8.400007822415901
C09HSR,T59604,9.568636235841012
C0P5DO,T59604,9.698970004336019
CHX91V,T59604,8.928117992693874
CCTG60,T59604,8.400007822415901
CMU30E,T59604,9.397940008672037
CY6DL8,T59604,8.698970004336019
CH8RI6,T59604,5.300000202445418
C62QAO,T59604,5.300000202445418
CML1Y2,T59604,8.397940008672037
CA1S7F,T59604,8.639974910810603
C6TEG2,T59604,8.349984047528162
C4DL8B,T59604,7.849857838151442
CM2PN4,T59604,7.659952682338607
CNT64H,T59604,8.0
CNDR48,T59604,6.422393322637465
C8BYR7,T59604,7.166215625343521
CC6XA2,T59604,6.348237552619889
C8RVG9,T59604,7.142667503568732
CPY84C,T59604,6.364315237452778
CEGR27,T59604,7.6777807052660805
C85VNO,T59604,6.590066876668706
CMSB67,T59604,8.468521082957745
C76FQD,T59604,8.193820026016112
CPLC95,T59604,8.301029995663981
CD5O4B,T59604,8.67778070526608
CYLP68,T59604,8.823908740944319
CPMY25,T59604,7.3872161432802645
CZYL89,T59604,7.679853713888946
CTNM61,T59604,7.749579997691106
CFXO86,T59604,6.721246399047171
CUX58C,T59604,7.707743928643524
C9TWS4,T59604,8.619788758288394
CJ8G3Y,T59604,7.346787486224656
CE90XM,T59604,7.568636235841013
C4RCW7,T59604,8.036212172654444
CBE9S6,T59604,8.045757490560675
CR1KY8,T59604,7.573488738635425
C4BZ3X,T59604,6.590066876668706
CVD75K,T59604,8.366531544420413
C3MG7O,T59604,7.366531544420414
CCL8I5,T59604,7.882728704344236
CDC4G0,T59604,9.18045606445813
CQ8GA6,T59604,7.6777807052660805
C0R6JA,T59604,8.136677139879543
C0G2HS,T59604,6.6595558851598815
CM8NS3,T59604,8.320027305722581
CX8UH6,T59604,8.2518119729938
C7IF5J,T59604,8.680061560019691
CM5W7O,T59604,8.0
C4XRF0,T59604,8.070581074285707
C0EJN5,T59604,8.698970004336019
C4XQN6,T59604,8.569924944448061
CD67ZN,T59604,8.070581074285707
C8T3EY,T59604,8.221848749616356
CIWC39,T59604,7.2441251443275085
CWQC39,T59604,8.886056647693163
CO8MG3,T59604,7.366531544420414
CB8TW6,T59604,7.259637310505756
CKE95S,T59604,7.376750709602099
CBX24U,T59604,7.522878745280337
CPDS49,T59604,7.292429823902063
CHJD74,T59604,7.568636235841013
CBL0Q1,T59604,7.229147988357856
CH9T4L,T59604,7.309803919971486
CS5F1U,T59604,6.698970004336019
CV98TX,T59604,7.00436480540245
CTK43V,T59604,5.950781977329818
CZCP60,T59604,6.586700235918748
CVBI34,T59604,6.935542010773082
CEKD38,T59604,6.061480274823508
CG0SE7,T59604,6.4089353929735005
CR6K8O,T59604,6.370590400897281
C4SFH9,T59604,7.173925197299173
CEX1G5,T59604,6.8326826652518236
C7XAT2,T59604,6.262807357295263
C4GZ7L,T59604,7.769551078621726
CN89OI,T59604,7.920818753952375
CDX6Z2,T59604,6.286509456906058
C17XZF,T59604,7.853871964321762
CM50KA,T59604,6.97061622231479
CRJB42,T59604,8.397940008672037
C93WND,T59604,6.823908740944319
C1RW8J,T59604,7.698970004336019
CG5BQ6,T59604,5.498940737782249
CPW7T6,T59604,7.1249387366083
CM9S2J,T59604,6.459670525209126
C1IYT7,T59604,8.0
CVX30L,T59604,7.455931955649724
C47WIA,T59604,5.730487055782084
CYP14C,T59604,7.5376020021010435
CG5HP6,T59604,5.818156412055227
CHY84U,T59604,6.59176003468815
C4ON6U,T59604,8.795880017344075
C9FI7B,T59604,8.214670164989233
C5XF8N,T59604,7.853871964321762
CS49IW,T59604,6.73754891026957
C0B3MG,T59604,8.060480747381382
C3YWE7,T59604,7.920818753952375
CRWI83,T59604,7.707743928643524
CAIF68,T59604,6.844663962534939
CTE08W,T59604,8.219970872662662
CU7W5D,T59604,9.0
CC8L3E,T59604,7.113509274827518
C4YDC1,T59604,7.522878745280337
CD25BO,T59604,7.522878745280337
C8J1OH,T59604,7.7447274948966935
CE2S0F,T59604,9.55284196865778
CM8AY5,T59604,6.799998134593398
CW9LC3,T59604,6.900008766455316
CXYK84,T59604,7.400007822415902
C5GHI6,T59604,9.299988937677888
CVL75O,T59604,7.50003813440381
CH8N6W,T59604,8.299988937677888
C2L6RI,T59604,9.700057099977233
CA0EX4,T59604,7.700057099977233
CE4W5D,T59604,8.599980364934842
C6RI1A,T59604,8.500038134403809
CE5RN2,T59604,8.400007822415901
C7L8OG,T59604,7.199970640755866
C4YI8W,T59604,9.100015437450608
CY5QN2,T59604,8.0
C15MKG,T59604,7.79997073344623
C1K4HU,T59604,7.795880017344075
C6J4VA,T59604,7.494850021680094
C19UPX,T59604,7.055517327849832
CYE3V6,T59604,7.1249387366083
C5TF6G,T59604,5.801342913045578
CRHA84,T59604,7.619788758288394
C9WB8K,T59604,7.619788758288394
CHQI08,T59604,9.3767507096021
C57ZXB,T59604,8.795880017344075
CN7P0S,T59604,9.214670164989233
CF7ED5,T59604,8.170696227168975
C3V1TO,T59604,9.142667503568731
CB4YK8,T59604,8.747146969020108
C9LCW5,T59604,7.468521082957745
CHW3R7,T59604,8.508638306165727
C5XNV0,T59604,7.478861916295964
C24VRW,T59604,8.899629454882437
C87OWH,T59604,9.292429823902063
C5RFG7,T59604,8.954677021213342
CBF75I,T59604,8.779891911959945
C5PNS2,T59604,9.468521082957745
CK1QX4,T59604,8.98296666070122
C4ZC3O,T59604,9.346787486224656
CUT47D,T59604,8.522878745280337
CZU9Y0,T59604,9.045757490560675
C13VTX,T59604,8.537602002101044
C1AQ4F,T59604,6.978810700930062
CC0FR8,T59604,6.283162276700476
C0V8JF,T59604,9.698970004336019
CIX4J9,T59604,8.508638306165727
C0O9SE,T59604,9.698970004336019
C3NQW9,T59604,9.154901959985743
CA67EK,T59604,8.886056647693163
C40TMA,T59604,9.221848749616356
C5XJE2,T59604,8.744727494896694
CKP79S,T59604,7.3979400086720375
CN0C2P,T59604,7.568636235841013
CG5FL6,T59604,8.481486060122112
C0SD3B,T59604,6.690369832574102
C6S8YR,T59604,6.853871964321762
CCUH90,T59604,8.075720713938118
C9JZX1,T59604,9.193820026016112
C4SCA9,T59604,7.958607314841775
C3DG5S,T59604,8.387216143280265
CM3LC9,T59604,8.853871964321762
C0LOA1,T59604,7.481486060122113
CU1I0E,T59604,8.356547323513812
C61EIS,T59604,7.8326826652518236
C9Y4QK,T59604,7.494850021680094
CF4WP5,T59604,7.638272163982407
C0H1PK,T59604,7.154901959985743
C45JKU,T59604,7.585026652029182
CL5I7Z,T59604,9.400007822415903
C8EX9A,T59604,8.700057099977233
CV52TF,T59604,6.900008766455316
C6C9KF,T59604,7.400007822415902
C8R3DW,T59604,6.0999990348465305
CX4RI1,T59604,7.0
C6N7KC,T59604,7.400007822415902
CXJ24Q,T59604,7.400007822415902
CIF7L4,T59604,6.199998172182031
CM3SB0,T59604,7.0
CTY80L,T59604,6.799998134593398
CWNM19,T59604,7.700057099977233
CCZF71,T59604,8.700057099977233
C6M5SL,T59604,6.499996931948306
CN54QX,T59604,6.499996931948306
CZL3X4,T59604,9.299988937677888
CV13SO,T59604,9.096910013008056
C56TGO,T59604,7.721246399047171
C8L7PU,T59604,9.301029995663981
CZ6K7I,T59604,7.638272163982407
CPM4W2,T59604,9.522878745280337
C3O4BS,T59604,7.721246399047171
C83YHV,T59604,9.397940008672037
C30CSY,T59604,7.721246399047171
CZ21VY,T59604,9.221848749616356
C46EKP,T59604,6.519993057042849
CTJ75W,T59604,5.607303046740334
C2B4SN,T59604,7.568636235841013
C1PGK4,T59604,7.657577319177793
CDF7M8,T59604,6.823908740944319
CSX29M,T59604,9.045757490560675
C5QLC6,T59604,7.700057099977233
CHD4F5,T59604,8.400007822415901
C9KD1J,T59604,8.700057099977233
CX86AU,T59604,8.599980364934842
CQ5X3W,T59604,7.50003813440381
C2Z3HJ,T59604,6.499996931948306
C4D0AV,T59604,9.0
C17ONP,T59604,9.500038134403809
C84LHN,T59604,9.400007822415903
CE15GU,T59604,8.100015437450608
CWF7R1,T59604,7.79997073344623
C61CHS,T59604,6.399996913372259
CPAI69,T59604,7.50003813440381
CTN23G,T59604,9.599980364934842
CP46TB,T59604,8.500038134403809
C53BQS,T59604,10.299988937677888
C9ZW2M,T59604,9.79997073344623
C37FQE,T59604,7.79997073344623
CUZ8G1,T59604,8.899974269892137
C5HZ8J,T59604,9.299988937677888
CG58BJ,T59604,8.299988937677888
CKS86A,T59604,9.700057099977233
C2B7WE,T59604,8.199970640755867
C3AWE9,T59604,8.0
CJB06H,T59604,8.100015437450608
CVS6Q8,T59604,5.3979400086720375
C6D3LJ,T59604,5.698970004336019
CCY9F0,T59604,7.045757490560675
C2ZJM0,T59604,5.3979400086720375
CHY2F7,T59604,4.853871964321762
CVH40U,T59604,5.0
C5AHW3,T59604,5.0
CDT3M9,T59604,6.045757490560675
CC8AI0,T59604,8.154901959985743
C0MH7I,T59604,8.0
C4WN7B,T59604,7.3979400086720375
C87QLB,T59604,7.096910013008056
CE9U6O,T59604,6.823908740944319
C2YS5Q,T59604,7.301029995663981
CPM02Q,T59604,6.657577319177793
C5U4QZ,T59604,8.0
CC5PZ6,T59604,6.585026652029182
CNH16J,T59604,7.221848749616356
C4HIN8,T59604,7.698970004336019
CG2JM1,T59604,6.853871964321762
CY5V2L,T59604,7.045757490560675
C7P8JA,T59604,8.522878745280337
C15AZN,T59604,6.920818753952375
CERM69,T59604,7.698970004336019
CKB1J3,T59604,7.522878745280337
CO3J8L,T59604,5.8996294548824375
CA7W8Q,T59604,7.045757490560675
C34IHS,T59604,8.0
C4CA5O,T59604,6.698970004336019
CDE7M9,T59604,7.301029995663981
CNM2G5,T59604,8.0
C69CYU,T59604,6.6020599913279625
CB79UF,T59604,6.920818753952375
CAG89V,T59604,6.853871964321762
C78VMJ,T59604,7.522878745280337
CB01KP,T59604,6.107905397309519
CT2H0M,T59604,7.3979400086720375
C4Y5HF,T59604,6.920818753952375
C7NZY6,T59604,5.920818753952375
C6C1JT,T59604,7.698970004336019
CLR28I,T59604,5.823908740944319
C6NB2S,T59604,6.7447274948966935
CL7VA5,T59604,5.698970004336019
CH85UT,T59604,6.0
CD5KM4,T59604,6.221848749616356
CNZ5W9,T59604,5.0
CBTA01,T59604,5.698970004336019
CGN8D7,T59604,5.0
C4L7TJ,T59604,5.301029995663981
C79IVU,T59604,5.0
CXJY26,T59604,6.356547323513812
C9Q5LO,T59604,6.481486060122113
CMX14O,T59604,5.045757490560675
CQI0D4,T59604,5.0
CSEP-69,T59604,6.0
CIGP20,T59604,6.0
CJG6E9,T59604,6.0
C69AMR,T59604,5.0
CFZV45,T59604,6.0
CSF43I,T59604,6.0
CB3QV6,T59604,8.400007822415901
C01GKH,T59604,8.400007822415901
CX7D3V,T59604,7.700057099977233
C4BH9E,T59604,7.100015437450609
CJ69NR,T59604,6.0
C3FA8G,T59604,5.0
CF8IJ2,T59604,7.100015437450609
CQN87I,T59604,5.800000874803203
C56ULO,T59604,6.799998134593398
CRZ95W,T59604,6.199998172182031
CX72IN,T59604,5.0
CHS14B,T59604,6.0
C2OU8F,T59604,5.0
CP84OR,T59604,5.0
CPFM68,T59604,5.0
CC05XO,T59604,5.0
CL3EI9,T59604,5.0
CZ15LN,T59604,6.0
CD24US,T59604,6.0
CAN69D,T59604,6.0
C0RQA4,T59604,6.0
CBXT24,T59604,6.0
C39WEJ,T59604,6.0
CTJ41Q,T59604,6.0
C4OZ1U,T59604,6.0
CDK0Q3,T59604,6.0
C7XZ1I,T59604,8.522878745280337
CP1W5M,T59604,7.167491087293763
C8LM1Q,T59604,9.221848749616356
C4BT1J,T59604,6.773142429711276
CHNV45,T59604,6.0
CL8V0U,T59604,6.0
CTME20,T59604,6.20453710560962
CR2F8D,T59604,8.173925197299173
C7WR4T,T59604,8.55284196865778
CU8BM9,T59604,6.0
C5GBY7,T59604,8.0268721464003
CU30QE,T59604,6.735890843694191
CD3X1J,T59604,8.244125144327509
CH8UP0,T59604,6.618163200001657
C5FG2U,T59604,7.014124642691606
CHT38B,T59604,7.882728704344236
C1OPU6,T59604,8.67778070526608
CCV93Y,T59604,6.922268820347608
CT79JP,T59604,6.302683458267617
C9W5VI,T59604,6.0
CEO4H0,T59604,6.90622821850127
CK7Z6F,T59604,7.747146969020107
C6Y4WM,T59604,6.792365632611038
CE2BA8,T59604,9.100015437450608
C6W4GH,T59604,8.886056647693163
C80ORL,T59604,6.356547323513812
CR2NZ9,T59604,8.221848749616356
C1Q0GC,T59604,6.723078867934226
CT5QV3,T59604,7.199970640755866
CK3W1J,T59604,7.5376020021010435
CJ3YC7,T59604,7.220403508742176
C0DKP8,T59604,6.0
C92LNJ,T59604,6.499996931948306
CKJ1U0,T59604,6.599997654072044
C3LKE9,T59604,7.000434511774018
C4XDU8,T59604,7.400007822415902
COK5L4,T59604,7.154901959985743
C06JWX,T59604,6.769551078621726
CZA7Y9,T59604,9.096910013008056
C2TGW6,T59604,7.086186147616283
C27NUT,T59604,7.6020599913279625
C54ACE,T59604,7.700057099977233
CAB18Y,T59604,7.899974269892137
C8N5JL,T59604,6.900008766455316
C76GPL,T59604,10.0
CMP8T0,T59604,7.638272163982407
C6LXA0,T59604,6.799998134593398
CU81XO,T59604,7.299988937677887
C3YMF2,T59604,8.522878745280337
CAF83G,T59604,6.799998134593398
C0JZA8,T59604,6.599997654072044
C30MRB,T59604,7.823908740944319
C8QJW2,T59604,7.721246399047171
CHG09C,T59604,7.50003813440381
CAW62C,T59604,6.900008766455316
C90KIG,T59604,6.599997654072044
CZ7IP5,T59604,8.301029995663981
C1J0BV,T59604,8.899974269892137
C9K4AQ,T59604,6.6020599913279625
CR9DQ8,T59604,7.327902142064283
CFG2A0,T59604,6.627087997029894
CQVJ40,T59604,8.599980364934842
CU80KI,T59604,6.900008766455316
CFZJ34,T59604,8.79997073344623
CG40FJ,T59604,7.599980364934842
CF0V3H,T59604,8.154901959985743
CWT43A,T59604,6.645891560852599
C4DMP9,T59604,7.400007822415902
CY75UJ,T59604,7.443697499232713
C03WXR,T59604,7.700057099977233
CF7GE0,T59604,8.0
CEY3A6,T59604,7.700057099977233
CN70VQ,T59604,5.113509274827518
CWO02C,T59604,6.357535479757878
C3XBR0,T59604,6.315154638355588
C3QNO0,T59604,6.525783735923745
CV85ZH,T59604,7.531652669587842
C35FBK,T59604,6.316052869248488
C06LYT,T59604,5.664742743565468
CD5NG2,T59604,7.39040559077478
CNIJ28,T59604,7.173925197299173
CM2HZ8,T59604,4.522878745280337
C06VYC,T59604,6.440093374963888
CB0LX5,T59604,7.136677139879544
C8M9ZU,T59604,5.8941493256148565
CIL85G,T59604,7.0670191780768015
CYKQ65,T59604,7.154901959985743
CB4IN0,T59604,6.931814138253839
CJ5K7A,T59604,6.1979107421182675
CRM2K5,T59604,7.292429823902063
CQ2N4K,T59604,4.522878745280337
C1DZK8,T59604,6.028260409112222
C7K8NJ,T59604,6.91721462968355
CD2V3K,T59604,6.723538195826756
CT57AZ,T59604,7.017728766960432
C6GEP2,T59604,7.071604147743286
C3I8LB,T59604,6.013228265733755
CB2T3U,T59604,7.97469413473523
C7ZU8A,T59604,6.7121982700697735
C2W8HU,T59604,8.602059991327963
CXC5Q2,T59604,8.522878745280337
D01BYB,T67818,6.823908740944319
D06ACW,T67818,5.823908740944319
D0S6AE,T67818,4.698970004336019
D0Z7FU,T67818,5.698970004336019
CPQ81V,T67818,7.096910013008056
CVC6T8,T67818,6.119186407719209
CRE90Y,T67818,6.075720713938118
C2F7DR,T67818,5.580044251510242
CM96ZK,T67818,4.698970004336019
CI9K1V,T67818,4.698970004336019
CM4K6R,T67818,4.698970004336019
CZE5Y1,T67818,7.096910013008056
C3L6KW,T67818,7.2839966563652006
CODM63,T67818,5.920818753952375
C67WNM,T67818,6.370590400897281
CR6W9O,T67818,4.698970004336019
CXZ58T,T67818,5.357535479757878
CVC9D3,T67818,7.2839966563652006
